term;assetType;occurrences;contexts;sourceFiles;sampleLocators;keepOriginal;notes
basic/Icon_SpellBot_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.spellbot.default.icon;true;
basic/Icon_Spider_00.png;image;2;game data text;data/monster_data.json;data/monster_data.json::root.monsters.spider.default.icon | data/monster_data.json::root.monsters.spider.monster.icon;true;
basic/Icon_Succubus_00.png;image;3;game data text;data/monster_data.json;data/monster_data.json::root.monsters.succubus.default.icon | data/monster_data.json::root.monsters.succubus.monster.icon | data/monster_data.json::root.monsters.succubus.player.icon;true;
basic/Icon_Troll_00.png;image;2;game data text;data/monster_data.json;data/monster_data.json::root.monsters.troll.default.icon | data/monster_data.json::root.monsters.troll.monster.icon;true;
basic/Icon_VampireF_00.png;image;2;game data text;data/monster_data.json;data/monster_data.json::root.monsters.vampire.monster female.icon | data/monster_data.json::root.monsters.vampire.player female.icon;true;
basic/Icon_VampireM_00.png;image;4;game data text;data/monster_data.json;data/monster_data.json::root.monsters.vampire.default.icon | data/monster_data.json::root.monsters.vampire.monster male.icon | data/monster_data.json::root.monsters.vampire.player male.icon | data/monster_data.json::root.monsters.vampire.specialNPCs.bram kindly.icon;true;
btn_locked_wave.png;image;2;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_self_player-wave_display_self.default | data/callout_wheel.json::root.world_icons.tag_btn_player_wave_to_me.default;true;
btn_playerGold_down.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_bad_display_self.0;true;
btn_playerGold_genhelp.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help_display_self.0;true;
btn_playerGold_help-cure.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help-cure_display_self.0;true;
btn_playerGold_help-food.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help-food_display_self.0;true;
btn_playerGold_help-ghost.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help-ghost_display_self.0;true;
btn_playerGold_help-hp.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help-hp_display_self.0;true;
btn_playerGold_point.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_move_display_self.0;true;
btn_playerGold_thanks.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.thanks_display_self.0;true;
btn_playerGold_up.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_good_display_self.0;true;
btn_playerGold_wave.png;image;2;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_self_player-wave_display_self.0 | data/callout_wheel.json::root.world_icons.tag_btn_player_wave.0;true;
btn_playerGold_wave_hover.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_btn_player_wave_hover.0;true;
btn_playerGold_wave_to_me.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_btn_player_wave_to_me.0;true;
btn_playerGreen_down.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_bad_display_self.1;true;
btn_playerGreen_genhelp.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help_display_self.1;true;
btn_playerGreen_help-cure.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help-cure_display_self.1;true;
btn_playerGreen_help-food.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help-food_display_self.1;true;
btn_playerGreen_help-ghost.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help-ghost_display_self.1;true;
btn_playerGreen_help-hp.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help-hp_display_self.1;true;
btn_playerGreen_point.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_move_display_self.1;true;
btn_playerGreen_thanks.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.thanks_display_self.1;true;
btn_playerGreen_up.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_good_display_self.1;true;
btn_playerGreen_wave.png;image;2;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_self_player-wave_display_self.1 | data/callout_wheel.json::root.world_icons.tag_btn_player_wave.1;true;
btn_playerGreen_wave_hover.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_btn_player_wave_hover.1;true;
btn_playerGreen_wave_to_me.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_btn_player_wave_to_me.1;true;
btn_playerPink_down.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_bad_display_self.3;true;
btn_playerPink_genhelp.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help_display_self.3;true;
btn_playerPink_help-cure.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help-cure_display_self.3;true;
btn_playerPink_help-food.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help-food_display_self.3;true;
btn_playerPink_help-ghost.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help-ghost_display_self.3;true;
btn_playerPink_help-hp.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help-hp_display_self.3;true;
btn_playerPink_point.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_move_display_self.3;true;
btn_playerPink_thanks.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.thanks_display_self.3;true;
btn_playerPink_up.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_good_display_self.3;true;
btn_playerPink_wave.png;image;2;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_self_player-wave_display_self.3 | data/callout_wheel.json::root.world_icons.tag_btn_player_wave.3;true;
btn_playerPink_wave_hover.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_btn_player_wave_hover.3;true;
btn_playerPink_wave_to_me.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_btn_player_wave_to_me.3;true;
btn_playerRed_down.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_bad_display_self.2;true;
btn_playerRed_genhelp.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help_display_self.2;true;
btn_playerRed_help-cure.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help-cure_display_self.2;true;
btn_playerRed_help-food.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help-food_display_self.2;true;
btn_playerRed_help-ghost.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help-ghost_display_self.2;true;
btn_playerRed_help-hp.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help-hp_display_self.2;true;
btn_playerRed_point.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_move_display_self.2;true;
btn_playerRed_thanks.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.thanks_display_self.2;true;
btn_playerRed_up.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_good_display_self.2;true;
btn_playerRed_wave.png;image;2;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_self_player-wave_display_self.2 | data/callout_wheel.json::root.world_icons.tag_btn_player_wave.2;true;
btn_playerRed_wave_hover.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_btn_player_wave_hover.2;true;
btn_playerRed_wave_to_me.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_btn_player_wave_to_me.2;true;
btn_playerWhite_down.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_bad_display_self.4;true;
btn_playerWhite_genhelp.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help_display_self.4;true;
btn_playerWhite_help-cure.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help-cure_display_self.4;true;
btn_playerWhite_help-food.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help-food_display_self.4;true;
btn_playerWhite_help-ghost.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help-ghost_display_self.4;true;
btn_playerWhite_help-hp.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help-hp_display_self.4;true;
btn_playerWhite_point.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_move_display_self.4;true;
btn_playerWhite_thanks.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.thanks_display_self.4;true;
btn_playerWhite_up.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_good_display_self.4;true;
btn_playerWhite_wave.png;image;2;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_self_player-wave_display_self.4 | data/callout_wheel.json::root.world_icons.tag_btn_player_wave.4;true;
btn_playerWhite_wave_hover.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_btn_player_wave_hover.4;true;
btn_playerWhite_wave_to_me.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_btn_player_wave_to_me.4;true;
btn_player_down.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_bad_display_self.default;true;
btn_player_genhelp.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help_display_self.default;true;
btn_player_help-cure.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help-cure_display_self.default;true;
btn_player_help-food.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help-food_display_self.default;true;
btn_player_help-ghost.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help-ghost_display_self.default;true;
btn_player_help-hp.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_help-hp_display_self.default;true;
btn_player_point.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_move_display_self.default;true;
btn_player_up.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_good_display_self.default;true;
data/scripts/video_frame_half_noalpha.png;image;20;game data text;data/scripts/tutorial1/script.json | data/scripts/tutorial2/script.json | data/scripts/tutorial3/script.json | data/scripts/tutorial5/script.json;data/scripts/tutorial1/script.json::root.script_entries.tutorial1d.attributes.video.background_img | data/scripts/tutorial1/script.json::root.script_entries.tutorial1e.attributes.video.background_img | data/scripts/tutorial1/script.json::root.script_entries.tutorial1g.attributes.video.background_img | data/scripts/tutorial1/script.json::root.script_entries.tutorial1ha.attributes.video.background_img | data/scripts/tutorial1/script.json::root.script_entries.tutorial1ha_gamepad.attributes.video.background_img;true;
data/scripts/video_frame_noalpha.png;image;22;game data text;data/scripts/tutorial1/script.json | data/scripts/tutorial2/script.json | data/scripts/tutorial3/script.json | data/scripts/tutorial4/script.json | data/scripts/tutorial5/script.json;data/scripts/tutorial1/script.json::root.script_entries.tutorial1c.attributes.video.background_img | data/scripts/tutorial1/script.json::root.script_entries.tutorial1e2.attributes.video.background_img | data/scripts/tutorial1/script.json::root.script_entries.tutorial1e2_gamepad.attributes.video.background_img | data/scripts/tutorial1/script.json::root.script_entries.tutorial1h.attributes.video.background_img | data/scripts/tutorial1/script.json::root.script_entries.tutorial1h_gamepad.attributes.video.background_img;true;
humans/Icon_BaytowerF_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.baytower_female.icon;true;
humans/Icon_BaytowerM_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.baytower_male.icon;true;
humans/Icon_ClaymountF_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.claymount_female.icon;true;
humans/Icon_ClaymountM_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.claymount_male.icon;true;
humans/Icon_FirebrandF_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.firebrand_female.icon;true;
humans/Icon_FirebrandM_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.firebrand_male.icon;true;
humans/Icon_GloomforgeF_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.gloomforge_female.icon;true;
humans/Icon_GloomforgeM_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.gloomforge_male.icon;true;
humans/Icon_HardbredF_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.hardbred_female.icon;true;
humans/Icon_HardbredM_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.hardbred_male.icon;true;
humans/Icon_HighwatchF_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.highwatch_female.icon;true;
humans/Icon_HighwatchM_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.highwatch_male.icon;true;
humans/Icon_LandguardF_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.landguard_female.icon;true;
humans/Icon_LandguardM_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.landguard_male.icon;true;
humans/Icon_MillboundF_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.millbound_female.icon;true;
humans/Icon_MillboundM_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.millbound_male.icon;true;
humans/Icon_NighthillF_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.nighthill_female.icon;true;
humans/Icon_NighthillM_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.nighthill_male.icon;true;
humans/Icon_NorthbornF_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.northborn_female.icon;true;
humans/Icon_NorthbornM_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.northborn_male.icon;true;
humans/Icon_PyrebloomF_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.pyrebloom_female.icon;true;
humans/Icon_PyrebloomM_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.pyrebloom_male.icon;true;
humans/Icon_SnakestoneF_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.snakestone_female.icon;true;
humans/Icon_SnakestoneM_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.snakestone_male.icon;true;
humans/Icon_StormwardF_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.stormward_female.icon;true;
humans/Icon_StormwardM_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.stormward_male.icon;true;
humans/Icon_SunstalkF_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.sunstalk_female.icon;true;
humans/Icon_SunstalkM_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.sunstalk_male.icon;true;
humans/Icon_TradeFallF_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.tradefall_female.icon;true;
humans/Icon_TradeFallM_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.tradefall_male.icon;true;
humans/Icon_WarbloodF_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.warblood_female.icon;true;
humans/Icon_WarbloodM_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.warblood_male.icon;true;
humans/Icon_WhetsongF_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.whetsong_female.icon;true;
humans/Icon_WhetsongM_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.whetsong_male.icon;true;
humans/Icon_WindclanF_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.windclan_female.icon;true;
humans/Icon_WindclanM_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.human.windclan_male.icon;true;
images/ui/Main Menus/Story/Eternals.png;image;1;game data text;data/story/BaphometMidpointHuman.json;data/story/BaphometMidpointHuman.json::root.images[3];true;
images/ui/Main Menus/Story/Hamlet_Rescue.png;image;1;game data text;data/story/HerxMidpointHuman.json;data/story/HerxMidpointHuman.json::root.images[2];true;
images/ui/Main Menus/Story/MagiciansGuild.png;image;2;game data text;data/story/BaphometMidpointHuman.json | data/story/HerxMidpointHuman.json;data/story/BaphometMidpointHuman.json::root.images[5] | data/story/HerxMidpointHuman.json::root.images[3];true;
images/ui/Main Menus/Story/NoEternals.png;image;1;game data text;data/story/BaphometMidpointHuman.json;data/story/BaphometMidpointHuman.json::root.images[2];true;
images/ui/Main Menus/Story/black.png;image;4;game data text;data/story/BaphometMidpointHuman.json | data/story/HerxMidpointHuman.json;data/story/BaphometMidpointHuman.json::root.images[0] | data/story/BaphometMidpointHuman.json::root.images[6] | data/story/HerxMidpointHuman.json::root.images[0] | data/story/HerxMidpointHuman.json::root.images[4];true;
images/ui/Main Menus/Story/intro1.png;image;1;game data text;data/story/intro.json;data/story/intro.json::root.images[0];true;
images/ui/Main Menus/Story/intro2.png;image;1;game data text;data/story/intro.json;data/story/intro.json::root.images[1];true;
images/ui/Main Menus/Story/intro3.png;image;1;game data text;data/story/intro.json;data/story/intro.json::root.images[2];true;
images/ui/Main Menus/Story/intro4.png;image;1;game data text;data/story/intro.json;data/story/intro.json::root.images[3];true;
images/ui/Main Menus/Story/white.png;image;3;game data text;data/story/BaphometMidpointHuman.json | data/story/HerxMidpointHuman.json;data/story/BaphometMidpointHuman.json::root.images[1] | data/story/BaphometMidpointHuman.json::root.images[4] | data/story/HerxMidpointHuman.json::root.images[1];true;
miniGold_danger.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_danger.0;true;
miniGold_heal.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_heal.0;true;
miniGold_help.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_help.0;true;
miniGold_item.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_item.0;true;
miniGold_move.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_move.0;true;
miniGold_no.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_no.0;true;
miniGold_spot.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_spot.0;true;
miniGold_yes.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_yes.0;true;
miniGreen_danger.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_danger.1;true;
miniGreen_heal.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_heal.1;true;
miniGreen_help.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_help.1;true;
miniGreen_item.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_item.1;true;
miniGreen_move.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_move.1;true;
miniGreen_no.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_no.1;true;
miniGreen_spot.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_spot.1;true;
miniGreen_yes.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_yes.1;true;
miniPink_danger.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_danger.3;true;
miniPink_heal.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_heal.3;true;
miniPink_help.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_help.3;true;
miniPink_item.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_item.3;true;
miniPink_move.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_move.3;true;
miniPink_no.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_no.3;true;
miniPink_spot.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_spot.3;true;
miniPink_yes.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_yes.3;true;
miniRed_danger.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_danger.2;true;
miniRed_heal.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_heal.2;true;
miniRed_help.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_help.2;true;
miniRed_item.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_item.2;true;
miniRed_move.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_move.2;true;
miniRed_no.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_no.2;true;
miniRed_spot.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_spot.2;true;
miniRed_yes.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_yes.2;true;
miniWhite_danger.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_danger.4;true;
miniWhite_heal.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_heal.4;true;
miniWhite_help.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_help.4;true;
miniWhite_item.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_item.4;true;
miniWhite_move.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_move.4;true;
miniWhite_no.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_no.4;true;
miniWhite_spot.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_spot.4;true;
miniWhite_yes.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_yes.4;true;
mini_danger.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_danger.default;true;
mini_heal.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_heal.default;true;
mini_help.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_help.default;true;
mini_item.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_item.default;true;
mini_move.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_move.default;true;
mini_no.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_no.default;true;
mini_spot.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_spot.default;true;
mini_yes.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.mini_yes.default;true;
self_player-thanks.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.thanks.default;true;
self_player-wave.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_self_player-wave.default;true;
self_playerGold-thanks.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.thanks.0;true;
self_playerGold-wave.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_self_player-wave.0;true;
self_playerGreen-thanks.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.thanks.1;true;
self_playerGreen-wave.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_self_player-wave.1;true;
self_playerPink-thanks.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.thanks.3;true;
self_playerPink-wave.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_self_player-wave.3;true;
self_playerRed-thanks.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.thanks.2;true;
self_playerRed-wave.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_self_player-wave.2;true;
self_playerWhite-thanks.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.thanks.4;true;
self_playerWhite-wave.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.tag_self_player-wave.4;true;
self_player_thanks.png;image;1;game data text;data/callout_wheel.json;data/callout_wheel.json::root.world_icons.thanks_display_self.default;true;
shapeshift/Icon_ShamanImp_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.imp.player.icon;true;
shapeshift/Icon_ShamanMouse_00.png;image;2;game data text;data/monster_data.json;data/monster_data.json::root.monsters.rat.player rat head.icon | data/monster_data.json::root.monsters.rat.player rat head attack.icon;true;
shapeshift/Icon_ShamanSpider_00.png;image;2;game data text;data/monster_data.json;data/monster_data.json::root.monsters.spider.player.icon | data/monster_data.json::root.monsters.spider.player crab.icon;true;
shapeshift/Icon_ShamanTroll_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.troll.player.icon;true;
special/Icon_Algernon_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.rat.specialNPCs.algernon.icon;true;
special/Icon_CoralGrimes_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.ghoul.specialNPCs.coral grimes.icon;true;
special/Icon_DeuDeBreau_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.demon.specialNPCs.deudebreau.icon;true;
special/Icon_FunnyBones_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.skeleton.specialNPCs.funny bones.icon;true;
special/Icon_Gharbad_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.goatman.specialNPCs.gharbad.icon;true;
special/Icon_Incubus_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.incubus.specialNPCs.johann.icon;true;
special/Icon_Lilith_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.succubus.specialNPCs.lilith.icon;true;
special/Icon_PotatoKing_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.goblin.specialNPCs.potato king.icon;true;
special/Icon_Shelob_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.spider.specialNPCs.shelob.icon;true;
special/Icon_Skrabblag_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.scorpion.specialNPCs.skrabblag.icon;true;
special/Icon_Thumpus_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.troll.specialNPCs.thumpus.icon;true;
special/Icon_Xyggi_00.png;image;1;game data text;data/monster_data.json;data/monster_data.json::root.monsters.scarab.specialNPCs.xyggi.icon;true;
